seed,policy_deletion_fraction,trace_dropout_fraction,removed_rules,precision,recall,f1,fpr,tp,tn,fp,fn,mean_checks,mean_candidates
2026081428,0.75,0.1,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.22537878787878787,0.3678516228748068,0.0,119,2472,0,409,6.0,6.0
2026081428,0.75,0.2,D_SCAN;D_SECRET_READ;D_SYSTEM_EXEC,1.0,0.20833333333333334,0.3448275862068966,0.0,110,2472,0,418,6.0,6.0
2026081429,0.0,0.0,,1.0,0.770197486535009,0.8701825557809331,0.0,429,2443,0,128,9.0,9.0
2026081429,0.0,0.05,,1.0,0.7342908438061041,0.8467908902691511,0.0,409,2443,0,148,9.0,9.0
2026081429,0.0,0.1,,1.0,0.7109515260323159,0.8310598111227702,0.0,396,2443,0,161,9.0,9.0
2026081429,0.0,0.2,,1.0,0.6104129263913824,0.758082497212932,0.0,340,2443,0,217,9.0,9.0
2026081429,0.25,0.0,D_SECRET_READ,1.0,0.5080789946140036,0.6738095238095239,0.0,283,2443,0,274,8.0,8.0
2026081429,0.25,0.05,D_SECRET_READ,1.0,0.48114901256732495,0.6496969696969697,0.0,268,2443,0,289,8.0,8.0
2026081429,0.25,0.1,D_SECRET_READ,1.0,0.466786355475763,0.6364749082007344,0.0,260,2443,0,297,8.0,8.0
2026081429,0.25,0.2,D_SECRET_READ,1.0,0.40574506283662476,0.5772669220945083,0.0,226,2443,0,331,8.0,8.0
2026081429,0.5,0.0,D_SCAN;D_SECRET_READ,1.0,0.5080789946140036,0.6738095238095239,0.0,283,2443,0,274,7.0,7.0
2026081429,0.5,0.05,D_SCAN;D_SECRET_READ,1.0,0.48114901256732495,0.6496969696969697,0.0,268,2443,0,289,7.0,7.0
2026081429,0.5,0.1,D_SCAN;D_SECRET_READ,1.0,0.466786355475763,0.6364749082007344,0.0,260,2443,0,297,7.0,7.0
2026081429,0.5,0.2,D_SCAN;D_SECRET_READ,1.0,0.40574506283662476,0.5772669220945083,0.0,226,2443,0,331,7.0,7.0
2026081429,0.75,0.0,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.2495511669658887,0.3994252873563218,0.0,139,2443,0,418,6.0,6.0
2026081429,0.75,0.05,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.236983842010772,0.38316400580551524,0.0,132,2443,0,425,6.0,6.0
2026081429,0.75,0.1,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.23159784560143626,0.3760932944606414,0.0,129,2443,0,428,6.0,6.0
2026081429,0.75,0.2,D_SCAN;D_SECRET_READ;D_SYSTEM_WRITE,1.0,0.20107719928186715,0.33482810164424515,0.0,112,2443,0,445,6.0,6.0
2026081430,0.0,0.0,,1.0,0.7676579925650557,0.868559411146162,0.0,413,2462,0,125,9.0,9.0
2026081430,0.0,0.05,,1.0,0.7342007434944238,0.8467309753483387,0.0,395,2462,0,143,9.0,9.0
2026081430,0.0,0.1,,1.0,0.6840148698884758,0.8123620309050773,0.0,368,2462,0,170,9.0,9.0
2026081430,0.0,0.2,,1.0,0.5947955390334573,0.745920745920746,0.0,320,2462,0,218,9.0,9.0
2026081430,0.25,0.0,D_SYSTEM_EXEC,1.0,0.5260223048327137,0.6894031668696712,0.0,283,2462,0,255,8.0,8.0
2026081430,0.25,0.05,D_SYSTEM_EXEC,1.0,0.5055762081784386,0.671604938271605,0.0,272,2462,0,266,8.0,8.0
2026081430,0.25,0.1,D_SYSTEM_EXEC,1.0,0.4739776951672863,0.6431273644388399,0.0,255,2462,0,283,8.0,8.0
2026081430,0.25,0.2,D_SYSTEM_EXEC,1.0,0.41821561338289964,0.5897771952817824,0.0,225,2462,0,313,8.0,8.0
2026081430,0.5,0.0,D_SCAN;D_SYSTEM_EXEC,1.0,0.5260223048327137,0.6894031668696712,0.0,283,2462,0,255,7.0,7.0
2026081430,0.5,0.05,D_SCAN;D_SYSTEM_EXEC,1.0,0.5055762081784386,0.671604938271605,0.0,272,2462,0,266,7.0,7.0
2026081430,0.5,0.1,D_SCAN;D_SYSTEM_EXEC,1.0,0.4739776951672863,0.6431273644388399,0.0,255,2462,0,283,7.0,7.0
2026081430,0.5,0.2,D_SCAN;D_SYSTEM_EXEC,1.0,0.41821561338289964,0.5897771952817824,0.0,225,2462,0,313,7.0,7.0
2026081430,0.75,0.0,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.2825278810408922,0.4405797101449275,0.0,152,2462,0,386,6.0,6.0
2026081430,0.75,0.05,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.26765799256505574,0.4222873900293255,0.0,144,2462,0,394,6.0,6.0
2026081430,0.75,0.1,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.24349442379182157,0.39162929745889385,0.0,131,2462,0,407,6.0,6.0
2026081430,0.75,0.2,D_SCAN;D_SYSTEM_EXEC;D_SYSTEM_WRITE,1.0,0.2137546468401487,0.35222052067381315,0.0,115,2462,0,423,6.0,6.0
