mean_us,p50_us,p95_us,p99_us,throughput_eps,mean_candidates,divergences,seed,mode,P,engine,n
285.99202529999997,248.114,457.9310499999999,661.6450000000001,3496.6009942096107,490.7257,0,2026081417,collision,500,incremental,10000
223.4926666,198.511,332.02399999999994,461.52799000000005,4474.419743667777,500.0,0,2026081418,collision,500,reference,10000
278.158357,243.313,441.6549499999996,628.3390000000002,3595.0744417145083,490.7257,0,2026081418,collision,500,indexed,10000
271.65844059999995,243.814,410.523,553.1500100000004,3681.0930585898395,490.7257,0,2026081418,collision,500,incremental,10000
232.9922672,199.211,367.52594999999997,572.5520000000005,4291.987935984169,500.0,0,2026081419,collision,500,reference,10000
270.9253324,242.513,405.12704999999994,544.4550100000005,3691.053882416497,490.7257,0,2026081419,collision,500,indexed,10000
281.7115839,244.713,452.3449499999997,648.4479900000002,3549.729784469825,490.7257,0,2026081419,collision,500,incremental,10000
221.1435367,197.711,328.2329499999998,451.0340000000002,4521.9499286410755,500.0,0,2026081420,collision,500,reference,10000
282.4454229,247.313,451.6339999999999,640.738,3540.507010991822,490.7257,0,2026081420,collision,500,indexed,10000
274.40170470000004,244.513,414.94699999999966,556.1380000000001,3644.2922287720025,490.7257,0,2026081420,collision,500,incremental,10000
230.91882150000004,198.911,370.82,551.7380000000002,4330.526171510016,500.0,0,2026081421,collision,500,reference,10000
274.1285435,244.014,418.83299999999986,555.1350000000001,3647.923661039698,490.7257,0,2026081421,collision,500,indexed,10000
284.3502707,247.4635,454.6549999999996,669.0430100000001,3516.7893371026075,490.7257,0,2026081421,collision,500,incremental,10000
221.61035839999997,198.211,335.93299999999977,469.6419900000003,4512.424451726351,500.0,0,2026081422,collision,500,reference,10000
282.1702321,244.6135,455.32904999999994,681.3590000000005,3543.9599441715877,490.7257,0,2026081422,collision,500,indexed,10000
273.5700361,244.013,418.02205,567.033,3655.371086161143,490.7257,0,2026081422,collision,500,incremental,10000
227.3569954,198.411,351.119,504.55300000000057,4398.369173733372,500.0,0,2026081423,collision,500,reference,10000
277.2954138,244.713,421.623,577.1410000000002,3606.2623117209305,490.7257,0,2026081423,collision,500,indexed,10000
279.4578926,244.014,442.3449999999997,644.03701,3578.356620012671,490.7257,0,2026081423,collision,500,incremental,10000
221.2744079,198.411,327.82799999999986,440.02301,4519.275453001901,500.0,0,2026081424,collision,500,reference,10000
270.76138849999995,242.713,408.022,546.2350000000001,3693.288786632146,490.7257,0,2026081424,collision,500,indexed,10000
283.8030402,246.613,451.8299999999999,654.9489900000003,3523.5704286158666,490.7257,0,2026081424,collision,500,incremental,10000
222.1149204,198.211,332.0229999999999,456.1300000000001,4502.173911591038,500.0,0,2026081425,collision,500,reference,10000
285.1958316,247.314,453.425,667.9529900000003,3506.362608421798,490.7257,0,2026081425,collision,500,indexed,10000
274.7327029,246.614,413.62799999999993,567.4630000000008,3639.901582317232,490.7257,0,2026081425,collision,500,incremental,10000
235.45244870000002,200.311,378.3450499999996,596.332,4247.142068478304,500.0,0,2026081426,collision,500,reference,10000
271.1794145,243.113,400.63099999999986,540.3630000000007,3687.5955420281357,490.7257,0,2026081426,collision,500,indexed,10000
283.47407979999997,247.113,450.324,645.425010000002,3527.659392017542,490.7257,0,2026081426,collision,500,incremental,10000
223.5456461,200.111,334.12299999999993,449.5340000000002,4473.359322563876,500.0,0,2026081427,collision,500,reference,10000
286.38722529999995,247.914,462.25999999999954,684.2460000000002,3491.7758602970766,490.7257,0,2026081427,collision,500,indexed,10000
270.6692713,243.013,405.923,535.92999,3694.5457280654377,490.7257,0,2026081427,collision,500,incremental,10000
243.85801169999996,209.81150000000002,399.721,613.4550100000005,4100.746959383168,500.0,0,2026081428,collision,500,reference,10000
271.33617109999994,245.213,405.82694999999995,524.9450100000004,3685.465140699777,490.7257,0,2026081428,collision,500,indexed,10000
285.0339553,249.7635,447.1339999999999,670.4380000000001,3508.3539396121905,490.7257,0,2026081428,collision,500,incremental,10000
221.1996136,198.411,335.218,450.82601000000005,4520.8035571360515,500.0,0,2026081429,collision,500,reference,10000
282.1994359,246.513,455.225,630.2490100000003,3543.5931925617288,490.7257,0,2026081429,collision,500,indexed,10000
271.7429891,244.114,409.2469999999996,539.7360000000002,3679.947745154173,490.7257,0,2026081429,collision,500,incremental,10000
236.36671339999995,201.51,379.72495,571.6330100000001,4230.714154356052,500.0,0,2026081430,collision,500,reference,10000
271.22804160000004,245.412,404.43599999999975,553.93299,3686.9344117256637,490.7257,0,2026081430,collision,500,indexed,10000
288.5975196,250.613,461.0639499999994,719.8420000000001,3465.0332455594676,490.7257,0,2026081430,collision,500,incremental,10000
